date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:56	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:08%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0037-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0037-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:56	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:08%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0053-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0053-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:56	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:08%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0059-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0059-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:56	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:09%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0083-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0083-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:57	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:09%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0090-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0090-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:57	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:09%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0160-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0160-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:57	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:09%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/12/0173-450x299.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/12/0173-450x299.jpg	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:59	2721/2721	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:50:58%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fkhai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed476c.json	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:59	3185/3185	---M-Z	200	added ('OK')	application/rss+xml	etag:%229a4f64eb73447af68e44c3b136423bb8-gzip%22	http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/feed/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/feed/index.html	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:50:58%20GMT	http://archive.agribankquan5.com.vn/?p=219	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index50f6.html	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:51:00	2873/2873	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:50:59%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fkhai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed7fad	(from http://archive.agribankquan5.com.vn/khai-truong-diem-nhan-lenh-chung-khoan-tai-phong-giao-dich-so-1/)
11:51:00	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:20:12%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2009/09/ThayDoiKyhanVaLaiSuatKyPhieuNganHan-308x400.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2009/09/ThayDoiKyhanVaLaiSuatKyPhieuNganHan-308x400.226.delayed	(from http://archive.agribankquan5.com.vn/thay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han/)
11:51:01	2696/2696	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:51:01%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fthay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed44eb.json	(from http://archive.agribankquan5.com.vn/thay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han/)
11:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:51:01%20GMT	http://archive.agribankquan5.com.vn/?p=149	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index8bc8.html	(from http://archive.agribankquan5.com.vn/thay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han/)
11:51:02	2854/2854	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:51:01%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fthay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedc4a9	(from http://archive.agribankquan5.com.vn/thay-doi-lai-suat-va-ky-han-cua-ky-phieu-ghi-danh-ngan-han/)
11:52:43	3936785/3936785	---M--	200	added ('OK')	image/jpeg	etag:%223c1211-569902ccce0be%22	http://archive.agribankquan5.com.vn/wp-content/uploads/2015/02/bao-cao-thi-truong-bat-dong-san-nam-2012-1359379013.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/2015/02/bao-cao-thi-truong-bat-dong-san-nam-2012-1359379013.jpg	(from http://archive.agribankquan5.com.vn/goi-50-000-ty-dong-cho-bat-dong-san-so-vet-xe-do/)
11:52:43	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:21:55%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/vang204.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/vang204.229.delayed	(from http://archive.agribankquan5.com.vn/27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong/)
11:52:46	2799/2799	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:45%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2F27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed478b.json	(from http://archive.agribankquan5.com.vn/27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong/)
11:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:52:45%20GMT	http://archive.agribankquan5.com.vn/?p=486	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index2807.html	(from http://archive.agribankquan5.com.vn/27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong/)
11:52:46	25062/25062	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:45%20GMT	http://archive.agribankquan5.com.vn/khoi-ngoai-day-manh-giai-ngan-mua-rong-hon-240-ty-dong/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/khoi-ngoai-day-manh-giai-ngan-mua-rong-hon-240-ty-dong/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/page/5/)
11:52:46	24855/24855	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:45%20GMT	http://archive.agribankquan5.com.vn/category/tin-tuc/page/6/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/tin-tuc/page/6/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/page/5/)
11:52:47	2945/2945	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:52:46%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2F27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed7304	(from http://archive.agribankquan5.com.vn/27-tet-vang-tang-them-700-nghin-dongluong-len-2625-trieu-dongluong/)
11:52:49	27624/27624	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:47%20GMT	http://archive.agribankquan5.com.vn/chinh-sach-kinh-te-huong-den-tai-co-cau-kinh-te-va-cac-ngan-hang/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/chinh-sach-kinh-te-huong-den-tai-co-cau-kinh-te-va-cac-ngan-hang/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:49	27621/27621	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:47%20GMT	http://archive.agribankquan5.com.vn/tien-nhan-roi-se-ve-ngan-hang/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/tien-nhan-roi-se-ve-ngan-hang/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:49	27878/27878	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:47%20GMT	http://archive.agribankquan5.com.vn/thu-hut-nha-dau-tu-ngoai/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/thu-hut-nha-dau-tu-ngoai/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:49	25360/25360	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:47%20GMT	http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/6/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/6/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:50	26672/26672	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:49%20GMT	http://archive.agribankquan5.com.vn/438/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/438/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:50	27719/27719	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:49%20GMT	http://archive.agribankquan5.com.vn/doanh-nghiep-keu-kho-vay-von/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/doanh-nghiep-keu-kho-vay-von/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:50	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:22:02%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/tien-le.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/tien-le.22c.delayed	(from http://archive.agribankquan5.com.vn/dat-khach-doi-tien/)
11:52:51	26489/26489	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:49%20GMT	http://archive.agribankquan5.com.vn/vi-sao-ngan-hang-nha-nuoc-giu-nguyen-lscb/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/vi-sao-ngan-hang-nha-nuoc-giu-nguyen-lscb/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:51	29042/29042	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:49%20GMT	http://archive.agribankquan5.com.vn/2010-ngan-hang-canh-tranh-manh-mang-ban-le/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/2010-ngan-hang-canh-tranh-manh-mang-ban-le/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:52:51%20GMT	http://archive.agribankquan5.com.vn/?p=484	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index4c50.html	(from http://archive.agribankquan5.com.vn/dat-khach-doi-tien/)
11:52:52	28845/28845	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:52:51%20GMT	http://archive.agribankquan5.com.vn/nguoi-dan-kho-mua-usd-o-ngan-hang/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/nguoi-dan-kho-mua-usd-o-ngan-hang/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:52	2406/2406	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:51%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdat-khach-doi-tien%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedfe96.json	(from http://archive.agribankquan5.com.vn/dat-khach-doi-tien/)
11:52:52	8317/8317	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2012%20Apr%202018%2004:52:51%20GMT	http://archive.agribankquan5.com.vn/chuye%cc%a3n-luong-thuo%cc%89ng-cu%cc%89a-gioi-tai-chinh/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/chuye%cc%a3n-luong-thuo%cc%89ng-cu%cc%89a-gioi-tai-chinh/index.html	(from http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/page/5/)
11:52:53	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:52:53%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdat-khach-doi-tien%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed3458	(from http://archive.agribankquan5.com.vn/dat-khach-doi-tien/)
11:52:54	2976/2976	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:54%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fquy-dinh-moi-ve-viec-ho-tro-lai-suat-doi-voi-khach-hang-vay-co-so-du-tai-khoan-tien-gui%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed25a3.json	(from http://archive.agribankquan5.com.vn/quy-dinh-moi-ve-viec-ho-tro-lai-suat-doi-voi-khach-hang-vay-co-so-du-tai-khoan-tien-gui/)
11:52:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:52:54%20GMT	http://archive.agribankquan5.com.vn/?p=482	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index54a8.html	(from http://archive.agribankquan5.com.vn/quy-dinh-moi-ve-viec-ho-tro-lai-suat-doi-voi-khach-hang-vay-co-so-du-tai-khoan-tien-gui/)
11:52:55	3164/3164	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:52:54%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fquy-dinh-moi-ve-viec-ho-tro-lai-suat-doi-voi-khach-hang-vay-co-so-du-tai-khoan-tien-gui%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed739a	(from http://archive.agribankquan5.com.vn/quy-dinh-moi-ve-viec-ho-tro-lai-suat-doi-voi-khach-hang-vay-co-so-du-tai-khoan-tien-gui/)
11:52:55	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:22:07%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/VANGS.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/VANGS.231.delayed	(from http://archive.agribankquan5.com.vn/chieu-902-chen-chan-mua-vang-cuoi-nam/)
11:52:56	2495/2495	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:56%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fchieu-902-chen-chan-mua-vang-cuoi-nam%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed740d.json	(from http://archive.agribankquan5.com.vn/chieu-902-chen-chan-mua-vang-cuoi-nam/)
11:52:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:52:56%20GMT	http://archive.agribankquan5.com.vn/?p=480	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index77b5.html	(from http://archive.agribankquan5.com.vn/chieu-902-chen-chan-mua-vang-cuoi-nam/)
11:52:57	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:52:56%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fchieu-902-chen-chan-mua-vang-cuoi-nam%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed1610	(from http://archive.agribankquan5.com.vn/chieu-902-chen-chan-mua-vang-cuoi-nam/)
11:52:57	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:22:09%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/NGUYEN-VAN-GIAU.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/NGUYEN-VAN-GIAU.jpg	(from http://archive.agribankquan5.com.vn/chinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc/)
11:52:58	2691/2691	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:58%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fchinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embede8b9.json	(from http://archive.agribankquan5.com.vn/chinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc/)
11:52:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:52:58%20GMT	http://archive.agribankquan5.com.vn/?p=473	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index01a2.html	(from http://archive.agribankquan5.com.vn/chinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc/)
11:52:59	2830/2830	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:52:58%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fchinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed8161	(from http://archive.agribankquan5.com.vn/chinh-sach-lai-suat-ty-gia-duoi-goc-nhin-thong-doc/)
11:53:00	2466/2466	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:52:59%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fnhieu-san-vang-dong-cua-som%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed450c.json	(from http://archive.agribankquan5.com.vn/nhieu-san-vang-dong-cua-som/)
11:53:00	2588/2588	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:53:00%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fnhieu-san-vang-dong-cua-som%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed81f7	(from http://archive.agribankquan5.com.vn/nhieu-san-vang-dong-cua-som/)
11:53:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:53:00%20GMT	http://archive.agribankquan5.com.vn/?p=476	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index2847.html	(from http://archive.agribankquan5.com.vn/nhieu-san-vang-dong-cua-som/)
11:53:01	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:22:13%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/dongvon.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/dongvon.jpg	(from http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/)
11:53:02	2656/2656	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:53:02%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fhuy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed93c1.json	(from http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/)
11:53:02	3159/3159	---M-Z	200	added ('OK')	application/rss+xml	etag:%229a4f64eb73447af68e44c3b136423bb8-gzip%22	http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/feed/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/feed/index.html	(from http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/)
11:53:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:53:02%20GMT	http://archive.agribankquan5.com.vn/?p=469	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/indexa040.html	(from http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/)
11:53:03	2790/2790	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:53:03%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fhuy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedf610	(from http://archive.agribankquan5.com.vn/huy-dong-von-cua-ngan-hang-thang-1-gan-nhu-khong-tang/)
11:53:03	169/169	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2013:22:15%20GMT	http://www.agribankquan5.com.vn/wp-content/uploads/2010/02/tui-tien-2.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/www.agribankquan5.com.vn/wp-content/uploads/2010/02/tui-tien-2.jpg	(from http://archive.agribankquan5.com.vn/bot-cang-ty-gia-nhung-con-lo-von/)
11:53:06	92234/92234	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:53:03%20GMT	http://cafef.vn/images/images/iconNewsRelation.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/cafef.vn/images/images/iconNewsRelation.html	(from http://archive.agribankquan5.com.vn/bot-cang-ty-gia-nhung-con-lo-von/)
11:53:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:53:04%20GMT	http://archive.agribankquan5.com.vn/?p=466	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index2905.html	(from http://archive.agribankquan5.com.vn/bot-cang-ty-gia-nhung-con-lo-von/)
